https://www.bdovore.com/Album?id_tome=110569,Pauvre Zézette,2.5,1,Jeunesse,"Arbol, Del",Aventures et voyages,
https://www.bdovore.com/Album?id_tome=303351,A Priestess... Yet a Woman!,,,Comics,"Thomas, Roy",Marvel,
https://www.bdovore.com/Album?id_tome=124595,Baisers et coquillages,,,Aventures Humoristiques,"Tessier, Greg",Jungle,"Chloé fait du camping avec sa famille. Eloignée de son quotidien, elle fait de nouvelles connaissances: meilleure amie, garçons pour qui elle craque un tantinet… Comme tout est nouveau, tout est également plus simple. C’est la possibilité pour elle de se créer une nouvelle image. Mais ne prend-t-elle pas le risque de se perdre un peu? Cet album ludique propose également à la fin de chaque chapitre une page ""cahier de vacances"" en lien avec l’humeur du moment de Mistinguette, ainsi qu’un test final (les vacances d’été pour toi, ce serait plutôt ?). source: éditeur"
https://www.bdovore.com/Album?id_tome=265652,Challenge of the Gods (TPB),,,Comics Super-héros,"Pérez, George",DC comics,Collects Wonder Woman (1987) #8-14
https://www.bdovore.com/Album?id_tome=307457,L'amour est aveugle,4,1,Aventures Historiques,"Jodorowsky, Alexandro",Delcourt,"1513, un nuage lugubre obscurcit le ciel de Rome alors que le glas de la grande cloche de l'église San Pietro peinte en noire sonne. Le Pape est mort. Raphaël et Michel-Ange sont parmi les gardes suisses pour porter son cercueil vers son ultime demeure. Machiavel, lui, demande en mariage Madame Imperia, la matrone du bordel où il a ses habitudes. Un jour comme un autre dans la ville éternelle... source: éditeur"
https://www.bdovore.com/Album?id_tome=51667,"Variante, Tome 3",4,2,Mangas - Seinen,"Sugimoto, Iqura",Glénat Manga,
https://www.bdovore.com/Album?id_tome=131144,"Questions,  Part four",,,Comics,"McFarlane, Todd",Image Comics,"Violator and Spawn fight brutally until Malebolgia intervenes, explaining to them that they are both his minions in his battle against Heaven. Malebolgia also punishes Violator for his unscheduled killing spree, locking him in his clown form. www.comicvine.com"
https://www.bdovore.com/Album?id_tome=246826,Last Flight of the Harbinger (TPB),,,Comics Super-héros,"Aaron, Jason",Marvel,"Collects Star Wars (2015) #20-25 Marvel's epic exploration of the Star Wars galaxy continues! First, take another dive into the journal of Obi-Wan Kenobi! Jabba the Hutt has a problem, and he's hired the Wookiee bounty hunter Black Krrsantan to find out exactly who's been thwarting his men! A certain old hermit of the dune wastes might know a little something about that... Then, take a walk on the Dark Side with Sgt. Kreel and an elite group of Imperial soldiers aboard the Star Destroyer Harbinger! It's a nigh-indestructible weapon of war. But it's also the target of the Rebels' new top-secret plan. Never afraid of defying the odds, Luke Skywalker, Han Solo and Leia Organa are determined to make this the last flight of the Harbinger! source : editor"
https://www.bdovore.com/Album?id_tome=172695,Malefic,,,Artbooks,"Royo, Luis",Norma editorial,Malefic est l'un des livres les plus charismatiques de Luis Royo et quelques unes de ses images font déjà partie de l'imaginaire populaire. nous vous présentons une nouvelle édition revisitée profondément par l'auteur et agrémentée de nouvelles 'images impressionnantes en couleur et croquis au crayon et graphite. Éditeur( traduit de l’espagnol)
https://www.bdovore.com/Album?id_tome=35092,"Wildstorm, Tome 4",,,Comics,,Semic,Gen13 57 - Wildcats 16 - Stormwatch (vol.1) 46
https://www.bdovore.com/Album?id_tome=335519,"Le paradis des chiens, Tome 11",,,Mangas,"Tatsuyama, Sayuri",Glénat Manga,"Un chien abandonné recueilli par une jeune fille fragile. Une petite chienne née avec les pattes arrière malformées. Une autre qui réalise qu’elle n’est pas le ""chien idéal""… Quel message voudront-ils transmettre à leurs maîtres ? source: éditeur"
https://www.bdovore.com/Album?id_tome=264960,Beacon,,,Comics,"Ellis, Warren",Aftershock,
https://www.bdovore.com/Album?id_tome=143235,"Les classiques du western, Album n°20",,,Western,,Aventures et voyages,"Regroupe : -Totem n°58, 59, 60"
https://www.bdovore.com/Album?id_tome=6115,"Usagi Yojimbo, Tome 3",4,1,Comics,"Sakai, Stan",Paquet,
https://www.bdovore.com/Album?id_tome=94940,Star wars (Comics collector) n°20,,,Comics,"Goodwin, Archie",Atlas,
https://www.bdovore.com/Album?id_tome=110573,Le climatiseur,,,Jeunesse,,Aventures et voyages,
https://www.bdovore.com/Album?id_tome=325278,"Spawn renaissance, Tome 6",,,Comics,"McFarlane, Todd",Delcourt,"Spawn fait une halte en Syrie pour aider un ami ex-militaire à défendre son village des ravages de la guerre. Mais est-ce que la puissance de Spawn sera capable d'empêcher la destruction de ce village ! Spawn découvre également de nouveaux pouvoirs qui continuent à se manifester, tandis qu'une nouvelle incarnation du Violator apparaît. Pendant ce temps, Spawn reste sur la piste du meurtrier de son ex-femme... source: éditeur"
https://www.bdovore.com/Album?id_tome=377206,Nexus Legends n°14,,,Comics Super-héros,"Baron, Mike",First Comics,
https://www.bdovore.com/Album?id_tome=6117,L'enfant qui dirigeait la terre,1.5,1,Polar-Thriller,"Van Cauwelaert, Didier",Dargaud,
https://www.bdovore.com/Album?id_tome=39534,La voix des fleurs,3.5,1,Mangas - Josei,"Sumeragi, Natsuki",Akata/Delcourt,
https://www.bdovore.com/Album?id_tome=327870,Star Trek - Picard : Countdown n°1,,,Comics,"Beyer, Kirsten",IDW Publishing,
https://www.bdovore.com/Album?id_tome=324538,Star Bastard n°2,,,Comics,"Climson, Andrew",Scout Comics,
https://www.bdovore.com/Album?id_tome=212812,Spider-Verse teamp-up,,,Comics Super-héros,"Slott, Dan",Panini Comics,"Spider-Verse continue ici ! Des Spider-Men venus de tout le Multivers continuent d'apparaître dans les deux mini-séries Spider-Verse et Spider-Verse Team-Up. Des récits imaginés par de nombreux auteurs dont ceux d’Amazing Spider-Man Dan Slott et Christos Gage. (Contient les épisodes US Spider-Verse Team-Up 1-3 ; Spider-Verse 1(II-IV-V-VI), 2(I-II-III-V)) source: éditeur"
https://www.bdovore.com/Album?id_tome=265225,Résidence secondaire,,,Aventure,,Sagédition,
https://www.bdovore.com/Album?id_tome=27239,"Hungry Heart, Tome 2",2.25,2,Mangas - Shônen,"Takahashi, Yôichi",Asuka,Kyôsuke a réussi le test d'entrée pour l'équipe de Yôjô Akanegaoka et s'apprête à jouer les championnats régionaux. Mais réussira-t-il a contrôler ses démons intérieurs pour s'adonner à sa passion le football ?
https://www.bdovore.com/Album?id_tome=382638,Spécial chevaliers de la Table Ronde,,,Aventure,"Savi, Renzo",Mon Journal Multimedias,
https://www.bdovore.com/Album?id_tome=152965,"Emissaries to Malastare, Part 3",,,Comics Super-héros,"Truman, Timothy Webster",Dark Horse,
